text,label
Ol heads always think a young nicca gon runoff wit they sacc,red
I was informed about a bird (pheonix) today that I could not find a physical image of.All paintings.Mythological or extinct?,green
Try Rex's NEW water roasted tomato/potato sawdust crackers! Loaded with enough sodium as to make Lots wife look unsavory! Only 22.99 a box!,green
RT @YatchakHannah: @aireekaTK stop crying you pussy,red
BRUH!! RT @coldhearted9_: Them ugly hoes say a nigga arrogant...,red
"Gettin a lil midnight snack, best po-boys in town Genes with my nigs @yungnaughti and nick_swag_is_504 http://t.co/HHom4NxAKd",red
Why you shouldn't eat pussy unless you love her http://t.co/BkpLT6D9ax,red
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",yellow
Oh my. There was an Oreo baked into that chocolate chip cookie. #surprise,green
Saw Guys and Dolls last night with Patrick Swayze it was great,green
RT @Dirrttyydan: Chi ain't no bitch then you got them Assyrian kings on California and Peterson &#128081;&#128081;,red
Happy birthday bird! @codyflitcraft,green
#BlessJesusAir Matthew 6:26 Look at the birds of the air.. and yet your heavenly Father feeds them.Are you not much more valuable than they?,green
What is this 'hex' place you talk of? Explain!,green
"Tarantulas are dope but the spiders that are small n can kill you.. Fuck dat RT @BkRaised718: Spiders arent scary, sheesh y&#8217;all some pussies",red
U know that pussy good when it sound like u mixing spaghetti when u hit it lol,red
I say smash the panomera I buy a new one hoe,red
@AwwYeahMaddie you're our bitch though,red
RT @JosephTheFlyGuy: Loyal pussy is best pussy . Cus u know that's all yours .,red
#PeopleWhoMadeMy2013 my little brother and i hate to admit it but @DirkAlisic and he knows why. but he's still a lil bitch though. fuck you!,red
"RT @j0shlegend: Why is it always the bitches with no money, no job... no contribution to anything financial that have the highest standards&#8230;",red
"RT @CloutGod: Horrible rapper #1 Tyga - Most trash rapper ever ""She want a yellow nigga, corn on the cob"" I smacked my mom when I heard him&#8230;",red
Thats why I aint cuffing until Im grown af RT @JimmySolberg3: These hoes ain't loyal,red
"I was in the 9 grade and this bitch said something and I went off about her momma and her. She was like ""I'm adopted""",red
Rotherdam #RapeJihad coverup: young girls sacrificed on altar of political correctness in favor pf paki pedo gangs http://t.co/RDgyG6GURv,green
wonder if they gon have em for the low on nigger friday....,red
@tacalifornia slid bitch,red
Are you plans with your family set in stone ?,green
"@IWantHis_Heart Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat",red
"&#8220;@Maxwell_Larsen: When you live this gay, you can't be afraid of two black dicks in your butt"" you fucking queer",red
If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,green
The bitch who just rolled her eyes at me bc she didn't get tipped doesn't listen when u ask for sweet potato fries instead of regular,red
Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,green
&#8220;@lovelyatotheb: This guy said he's slept with 300 girls.. Oh ok let me puke now.&#8221;I know a girl that had 70 dudes slut/whore not hoe,red
@selina_dabbagh the song? About pollo hermanos and Heisenberg?,green
I want some monkey bread &#128553;&#128588;,green
"""@wiganzlad: ""@MarkyCrumb: ""@gmail_shorts: I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker.",red
I need me a bitch,red
"Not really dude, have no friends i'm afraid :(",green
If she a hoe on social media she a hoe in real life too,red
RT @Fck_Witcho_Mans: Fuck Michigan too many wanna be thugs. If you ask me y'all pussy. I'm out this bitch next year,red
I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place,green
RT @guardian_sport: World Cup 2014 diary: Argentina mock Brazil with twirling towels http://t.co/iJIFh5FVO0 (Photo: Getty) http://t.co/RckP&#8230;,green
@NatsuKun1 I'm already a hot white bitch and hot Latina get on my level,red
"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",green
RT @Trap_Jesus: Never seen a nigga get laughed at when he got his test back and it was an A on that bitch.,red
"@TheClaireBear36 Don't like to trash talking either way. But to be fair, that's just on Twitter. I'm having a ball on texts.",green
"@JUSxDOiT I was hangin' on them corners late Pockets wasn't straight, bitch! I ain't gon make it at this rate, dawg.. Know what I'm sayin?",red
@BarbieNixon a moment of silence for the bitch who changes her name everyday ..:-),red
She got arrested for domestic violence against him!! Ugh bitch -_-,red
@Huntermoore finger my pussy slowly with circular motion,red
RT @Comp10Tx: Lowkey called that faggot a faggot.,red
@JawShoeeAhhh shut up bitch,red
RT @Broski5519: Lmao.. bitches hate u but still follow u...,red
"This bitch forehead. Hairline. Who lied to her &amp; approved this shit &#128514;&#128514;&#128514; https://t.co/8MaDF35ZXe""",red
RT @justjor_: 0 energy for these hoes,red
@_bradleey SAME&#128530; like bitch it's the struggles to use the stairs let ppl get on &#128074;,red
Cheese bitch chupacabra looking fuxk http://t.co/gWhNZ0JCb1,red
Bout to get a breasts reduction these bitches be in the way&#128530;,red
"RT @Dceni33: Not the ""farewell tour's"" fault everyone but three players underachieved for the Yankees this year.",green
RT @Bbillions: Making up handshakes with all my bitches now,red
Like god damn you dirty bitch,red
I hate when a bitch got fucked up teeth and she trynna smile in her pictures tf lmfao,red
I gotta get it while da gettin good my nigguh,red
@YunGMiGo @BigMoneyNiquee &#128530; nicca fucc yu,red
@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch,red
"RT @HandsomeAssDada: majority of these females yall gassing selling pussy , prostituting , escorting , tricks all that ... don't be fooled &#8230;",red
NFC South is trash juice,green
"$3 bud Lites and $4 well shots at the bar tn, plus I'm giving away a trip to Las Vegas. So if you're not a cunt come visit me at Bourbon St",red
"&#127850; RT @Ms_SadaClay: I love salad RT&#8220;@viaNAWF: Anyway fuck you hoes, eat a salad.&#8221;",red
I can just set that hoe on fire &#128514;&#128514;&#128074;&#128080;&#128080;&#9996;&#65039;,red
Photo: Bad bitch. #ladykimora your favorite Vegas socialite &#127932;&#127932;&#127932;&#127932;&#127932;&#127932;&#127932;&#127932; #dragrace #dragqueen #ladykimora http://t.co/hdd8TbmyAj,red
RT @IsaidNick: niggers are so ignorant http://t.co/P9jDdVsRVb,red
My bitch bad like Brittany but I wish I had Brittany,red
You pussy if you lie for pussy &#128175;&#128175;,red
@kayliefarmer Its funny and it has that blond bitch on it,red
Both of them hoes losers and need to hit the gym,red
hanks lotsly!,green
nobody want a nigga to take them out on an expensive date.... just don't expect pussy cause you took the girl out... like TF,red
Only faggots use white ds's,red
"One of my favorite songs. ""There's a man on the shoreline with a white parakeet trying to make his bird go home."" http://t.co/bQ3CBIPk6s",green
RT @Nekkohbk: Do dykes date other dykes or is that shit gay to y'all?,red
You a real life faggot if you ever fight another man because he fucked your girl. You just gotta take that L like a man and move on,red
@mdsaab1 lmaoo abo crusty hands,green
Idk how I have friends I'm so blunt and sarcastic people probably think I'm a raging bitch.,red
Swag killed the bitch like Columbine,red
RT @radiomaru: nerds are cool because they get really judge-y about other nerds being passionate about things they aren't passionate abo ...,green
RT @44BINKO: &#8220;@Say_Lil_Zack: I love female cops&#128525;&#8221; they b sum hoes too fuck da jakes &#128110;&#128165;&#128299;,red
@kieffer_jason nigga what I was talking bout after school. Or when ever your choice bitch,red
Hand me a brew and I'll chug it,green
I been getting money I ain't worried bout a hoe,red
@kieffer_jason bitch go get a life before I block your lame ass,red
E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,green
You bitch hole you never text me back.... Can you guess who this is... &#8212; Haha i never text anyone back my bad http://t.co/f4CsTdQGEc,red
@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;,green
@fabbymichelle bitch no &#9995;&#128514;,red
RT @CjayyTaughtHer: A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his &#8230;,red
Omgggggggggg Mila Kunis is so fing hot. F Sarah Marshall. She's like a bird anorexic.,green
"@MarkUdall2014 just got his pussy kicked, he's out, done, @CoryGardner wins, per Fox News.... #Election2014 #tcot #gop #teaparty #p2",red
Howz that persons story,green
RT @sonup_qp: Llamf cumin wit better bars already bitch boiz &#128529;&#128529;&#128529;&#128529;&#128529; yall dun fukd all da way up,red
"I ain't trying to fuck, bitch. I just want wings.",red
Ok,green
Yes:)sura in sun tv.:)lol.,green
RT @drphilDONTEhue: Real. &#8220;@heynessagirl: He eats your pussy until u nut. So why u can't return the favor&#8221;,red
"RT @WifiAndPorn: The fuck? RT @llAboutBenji: I asked this bitch if she was having a good day, and the bitch said ""stop being weird"" im conf&#8230;",red
"RT @10thAmendment: Jihadi Killed #BrendanTevlin In N.J. W/ At Least 2 Others,Part Of Terrorist Ring 10 Yrs Ago http://t.co/qZtXJv9x8J http&#8230;",green
She know my ex bitch she think she got next she fucced a gang of niggas threw that pussy off dec !,red
RT @_BucketsMcnasty: If u can steal her she's a hoe,red
"RT @KfromtheG: Lol robbing ain't the word ""@iSell_Pussy4EBT: Damn you was robbing them bitches @pebbles2day""",red
Dog I think it's a nigga dyke I was wondering the same RT @thisisyoungdj: Is the person that sing 'No Flex Zone' a male or female?,red
"RT @eminemXher: It's #novEMINEMber, bitch!!! 

@Eminem Artist Of The Year #AMAs http://t.co/1MENiz4urw",red
"all these bad bitches, man they want the ____",red
pretty girls wit bird brains....what a waste smh,green
Kallis wont bat in 2nd innings.,green
&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; RT @KarltonHinez: @ItsNotHarold smh bitch sellin her ass,red
RT @RobIsRandomAF_6: &#128514;&#128514;&#128514;&#128514;&#128514;This bitch came to the club with a broken neck? Bitch you serious? https://t.co/D4bpFhPj6x,red
"RT @HBCUfessions: I got some bomb dick from a Alpha, a Q, 2 Kappas, a Iota, &amp;two professors all in the same month. Im not a hoe..I just say&#8230;",red
Damn I hate a bitch who like to argue and shit,red
We use to sneak up on them cats back in wood hollow and ceelo ranch and Toss they ass in the pool lil bitches,red
"sure, but make sure he knows we ain't smokin yet",green
"RT @Yankees: #SpringTraining Daily takes a look at the #Yankees&#8217; outfield, perhaps the AL&#8217;s deepest: http://t.co/RP3Gz6MDBF (via @Yankeeson&#8230;",green
"RT @Jordiiin_: &#128514;if you can fuck my bitch , then she ain't ""My Bitch""&#128080;",red
But pls dont play in others life.,green
"Jihadis claim to have shot an #Iraq army Mi-35 attack helicopter in Beji &amp; identify its pilot by name, rank",green
"RT @BrosConfessions: ""If you are nice girls, they will be bitches to you. If you are an asshole, girls will want your dick. #womanlogic""",red
"RT @xTheMaddHatter: 9, 10 now you're having my twins. RT @polierburrr: 7, 8 get that pussy ate RT RT @R0SEADDAMS: you &#128298; http://t.co/WwSINeJ&#8230;",red
bad bitch bouncing on my pogo screamin yolo - that nigga juelz,red
She went to attend another two rounds today..but still did't reach home..,green
These bitches love soda,red
RT @paul_lander: Charlie Sheen is engaged to a porn star. I can't be the only one thinking she can do a lot better.,green
@gallinofmilk fight me hoe,red
RT @JBilinovich: You may be redneck if you put steak seasoning on popcorn @weidie1211,green
"Just cuz he looked at you doesn't mean he likes you, hoe",red
This is no excuse to call me bitch? You got caught. Stop.,red
"RT @iowahawkblog: Whatta co-inky-dink: IRS cancelled contract with email backup company right after Lerner's computer ""crash"" http://t.co/Z&#8230;",green
@deadgrl_666 she can just fuckin call the venue about it and they'll cancel the lost tickets and reprint new ones what a dumb bitch,red
If you got a nigga and you another nigga #wcw you a hoe &#128514;&#128514;,red
Lol well don't do it without me. We could have a big sale together.,green
"Pantera - 5 Minutes Alone http://t.co/SrN5Yc16 @chrisrock 5 minutes, pussy boy..I'll crush you.",red
&#8220;@iCARLEYBBY: &#8220;@DJZeeti: twitpic a selfie with light colored eyes&#8221; http://t.co/BSOYlL83Iz&#8221;&#128525;,green
Rats. Hey did u ever vote for the next themes?,green
@sayy_coneee bitch I texted you,red
"Im wearin one of walmart jackets around walmart, is that ghetto? Lmao fuck it.",red
